Date;Recipe Name ;Holder Tank Status ;Pasteurizer Temperature Setpoint (°C);Pasteurizer Temperature (TT170) (°C);Pasteurizer Outlet Temperature Setpoint (°C);Pasteurizer Outlet Temperature (TT270) (°C);Pasteurizer Holder Temperature (TT870) (°C);Temperature After Holder Tank (TT970) (°C);Pasteurizer Flow Setpoint (lt/h);Pasteurizer Flow Real (lt/h);Total Pasteurized Product;Online User;
01.12.2020 00:31:18;tvorog 9- 1;False;73;72,750;6;5,968;72,656;72,620;5000;5.000,000;4.692,809;;
01.12.2020 00:31:28;tvorog 9- 1;False;73;73,025;6;5,997;72,663;72,620;5000;5.029,659;4.692,809;;
01.12.2020 00:31:30;tvorog 9- 1;False;73;73,054;6;6,033;72,663;72,598;5000;5.031,105;4.692,809;;
01.12.2020 00:31:32;tvorog 9- 1;False;73;73,090;6;6,033;72,656;72,620;5000;5.032,552;4.692,809;;
01.12.2020 00:31:33;tvorog 9- 1;False;73;73,090;6;5,997;72,663;72,598;5000;5.038,339;4.692,809;;
01.12.2020 00:31:34;tvorog 9- 1;False;73;73,119;6;6,033;72,642;72,620;5000;5.039,786;4.692,809;;
01.12.2020 00:31:35;tvorog 9- 1;False;73;73,134;6;5,997;72,678;72,598;5000;5.048,466;4.692,809;;
01.12.2020 00:31:48;tvorog 9- 1;False;73;72,960;6;6,033;72,577;72,555;5000;5.040,509;4.692,809;;
01.12.2020 00:31:52;tvorog 9- 1;False;73;72,960;6;6,033;72,548;72,526;5000;5.015,915;4.692,809;;
01.12.2020 00:31:53;tvorog 9- 1;False;73;72,996;6;6,062;72,548;72,526;5000;5.016,637;4.692,809;;
01.12.2020 00:31:55;tvorog 9- 1;False;73;73,025;6;6,062;72,504;72,497;5000;4.997,106;4.692,809;;
01.12.2020 00:32:08;tvorog 9- 1;False;73;73,257;6;6,141;72,504;72,352;5000;5.000,724;4.692,809;;
01.12.2020 00:32:09;tvorog 9- 1;False;73;73,271;6;6,105;72,504;72,352;5000;5.006,511;4.692,809;;
01.12.2020 00:32:11;tvorog 9- 1;False;73;73,293;6;6,113;72,541;72,389;5000;5.000,000;4.692,809;;
01.12.2020 00:32:14;tvorog 9- 1;False;73;73,220;6;6,033;72,613;72,418;5000;5.009,404;4.692,809;;
01.12.2020 00:32:15;tvorog 9- 1;False;73;73,206;6;6,033;72,642;72,454;5000;4.994,213;4.692,809;;
01.12.2020 00:32:16;tvorog 9- 1;False;73;73,119;6;6,004;72,642;72,454;5000;4.977,575;4.692,809;;
01.12.2020 00:32:28;tvorog 9- 1;False;73;72,750;6;5,968;72,642;72,620;5000;4.999,277;4.692,809;;
01.12.2020 00:32:31;tvorog 9- 1;False;73;72,779;6;5,968;72,642;72,620;5000;5.005,063;4.692,809;;
01.12.2020 00:32:32;tvorog 9- 1;False;73;72,808;6;5,968;72,620;72,598;5000;5.001,447;4.692,809;;
01.12.2020 00:32:34;tvorog 9- 1;False;73;72,852;6;5,997;72,642;72,598;5000;4.992,766;4.692,809;;
01.12.2020 00:32:35;tvorog 9- 1;False;73;72,888;6;5,968;72,671;72,598;5000;4.997,830;4.692,809;;
01.12.2020 00:32:36;tvorog 9- 1;False;73;72,888;6;5,997;72,707;72,606;5000;5.005,787;4.692,809;;
01.12.2020 00:32:50;tvorog 9- 1;False;73;73,300;6;6,004;72,815;72,700;5000;4.997,106;4.692,809;;
01.12.2020 00:32:51;tvorog 9- 1;False;73;73,307;6;6,004;72,844;72,700;5000;5.003,617;4.692,809;;
01.12.2020 00:32:53;tvorog 9- 1;False;73;73,271;6;6,004;72,815;72,765;5000;4.999,277;4.692,809;;
01.12.2020 00:32:56;tvorog 9- 1;False;73;73,206;6;6,004;72,815;72,765;5000;4.983,362;4.692,809;;
01.12.2020 00:32:57;tvorog 9- 1;False;73;73,163;6;5,997;72,779;72,765;5000;5.004,340;4.692,809;;
01.12.2020 00:32:58;tvorog 9- 1;False;73;73,040;6;5,997;72,750;72,765;5000;5.007,957;4.692,809;;
01.12.2020 00:33:12;tvorog 9- 1;False;73;73,032;6;5,968;72,504;72,555;5000;4.998,553;4.692,809;;
01.12.2020 00:33:13;tvorog 9- 1;False;73;73,054;6;5,997;72,504;72,526;5000;4.994,937;4.692,809;;
01.12.2020 00:33:28;tvorog 9- 1;False;73;73,025;6;5,997;72,649;72,483;5000;5.006,511;4.692,809;;
01.12.2020 00:33:29;tvorog 9- 1;False;73;72,996;6;6,004;72,685;72,519;5000;4.994,937;4.692,809;;
01.12.2020 00:33:30;tvorog 9- 1;False;73;73,025;6;6,004;72,736;72,526;5000;4.989,149;4.692,809;;
01.12.2020 00:33:31;tvorog 9- 1;False;73;72,996;6;6,004;72,750;72,526;5000;4.993,490;4.692,809;;
01.12.2020 00:33:33;tvorog 9- 1;False;73;72,989;6;5,997;72,779;72,591;5000;5.000,724;4.692,809;;
01.12.2020 00:33:34;tvorog 9- 1;False;73;72,996;6;6,004;72,786;72,591;5000;5.006,511;4.692,809;;
01.12.2020 00:33:37;tvorog 9- 1;False;73;72,996;6;5,968;72,750;72,663;5000;4.991,319;4.692,809;;
01.12.2020 00:33:38;tvorog 9- 1;False;73;72,996;6;5,968;72,750;72,692;5000;4.985,532;4.692,809;;
01.12.2020 00:33:51;tvorog 9- 1;False;73;72,996;6;5,997;72,642;72,562;5000;4.995,660;4.692,809;;
01.12.2020 00:33:53;tvorog 9- 1;False;73;72,960;6;5,997;72,613;72,562;5000;5.006,511;4.692,809;;
01.12.2020 00:33:54;tvorog 9- 1;False;73;72,960;6;5,968;72,613;72,562;5000;5.016,637;4.692,809;;
01.12.2020 00:33:57;tvorog 9- 1;False;73;72,960;6;6,004;72,613;72,562;5000;4.998,553;4.692,809;;
01.12.2020 00:34:08;tvorog 9- 1;False;73;73,054;6;5,968;72,613;72,555;5000;4.997,830;4.692,809;;
01.12.2020 00:34:09;tvorog 9- 1;False;73;73,054;6;5,968;72,642;72,555;5000;4.997,830;4.692,809;;
01.12.2020 00:34:11;tvorog 9- 1;False;73;73,025;6;5,968;72,613;72,591;5000;4.996,383;4.692,809;;
01.12.2020 00:34:13;tvorog 9- 1;False;73;72,960;6;5,968;72,613;72,562;5000;5.013,021;4.692,809;;
01.12.2020 00:34:14;tvorog 9- 1;False;73;72,989;6;6,004;72,613;72,555;5000;5.013,744;4.692,809;;
01.12.2020 00:34:17;tvorog 9- 1;False;73;72,989;6;5,997;72,591;72,555;5000;4.980,469;4.692,809;;
01.12.2020 00:34:29;tvorog 9- 1;False;73;72,989;6;6,004;72,584;72,526;5000;5.000,000;4.692,809;;
01.12.2020 00:34:30;tvorog 9- 1;False;73;72,960;6;5,997;72,584;72,526;5000;4.997,830;4.692,809;;
01.12.2020 00:34:35;tvorog 9- 1;False;73;72,880;6;5,968;72,577;72,555;5000;5.013,744;4.692,809;;
01.12.2020 00:34:36;tvorog 9- 1;False;73;72,880;6;5,968;72,584;72,497;5000;5.005,063;4.692,809;;
01.12.2020 00:34:49;tvorog 9- 1;False;73;72,960;6;5,968;72,613;72,526;5000;4.999,277;4.692,809;;
01.12.2020 00:34:50;tvorog 9- 1;False;73;72,960;6;5,968;72,613;72,555;5000;5.004,340;4.692,809;;
01.12.2020 00:34:51;tvorog 9- 1;False;73;72,931;6;5,968;72,613;72,555;5000;5.004,340;4.692,809;;
01.12.2020 00:34:53;tvorog 9- 1;False;73;72,931;6;5,968;72,606;72,555;5000;5.002,170;4.692,809;;
01.12.2020 00:34:54;tvorog 9- 1;False;73;72,960;6;5,968;72,577;72,526;5000;4.999,277;4.692,809;;
01.12.2020 00:34:55;tvorog 9- 1;False;73;72,960;6;5,997;72,577;72,555;5000;4.992,043;4.692,809;;
01.12.2020 00:34:56;tvorog 9- 1;False;73;72,931;6;5,997;72,577;72,555;5000;4.997,830;4.692,809;;
01.12.2020 00:34:57;tvorog 9- 1;False;73;72,960;6;6,004;72,577;72,526;5000;5.000,000;4.692,809;;
01.12.2020 00:35:10;tvorog 9- 1;False;73;72,960;6;5,997;72,577;72,526;5000;5.005,063;4.692,809;;
01.12.2020 00:35:11;tvorog 9- 1;False;73;72,960;6;5,997;72,548;72,555;5000;5.015,915;4.692,809;;
01.12.2020 00:35:13;tvorog 9- 1;False;73;72,931;6;6,004;72,548;72,555;5000;4.987,703;4.692,809;;
01.12.2020 00:35:14;tvorog 9- 1;False;73;72,931;6;5,997;72,548;72,526;5000;4.984,809;4.692,809;;
01.12.2020 00:35:15;tvorog 9- 1;False;73;72,888;6;5,997;72,548;72,526;5000;4.993,490;4.692,809;;
01.12.2020 00:35:16;tvorog 9- 1;False;73;72,888;6;5,997;72,504;72,490;5000;5.002,170;4.692,809;;
01.12.2020 00:35:28;tvorog 9- 1;False;73;72,794;6;5,968;72,533;72,483;5000;4.997,106;4.692,809;;
01.12.2020 00:35:29;tvorog 9- 1;False;73;72,786;6;5,968;72,541;72,483;5000;4.997,106;4.692,809;;
01.12.2020 00:35:31;tvorog 9- 1;False;73;72,750;6;5,997;72,541;72,483;5000;4.979,746;4.692,809;;
01.12.2020 00:35:32;tvorog 9- 1;False;73;72,779;6;6,004;72,512;72,483;5000;4.994,937;4.692,809;;
01.12.2020 00:35:35;tvorog 9- 1;False;73;72,808;6;5,997;72,504;72,461;5000;5.003,617;4.692,809;;
01.12.2020 00:35:38;tvorog 9- 1;False;73;72,888;6;5,975;72,512;72,483;5000;5.005,063;4.692,809;;
01.12.2020 00:35:49;tvorog 9- 1;False;73;72,996;6;5,997;72,548;72,483;5000;4.990,596;4.692,809;;
01.12.2020 00:35:52;tvorog 9- 1;False;73;73,025;6;6,004;72,584;72,526;5000;4.992,766;4.692,809;;
01.12.2020 00:35:53;tvorog 9- 1;False;73;73,025;6;6,004;72,584;72,526;5000;4.997,830;4.692,809;;
01.12.2020 00:35:55;tvorog 9- 1;False;73;73,025;6;6,033;72,541;72,526;5000;5.002,170;4.692,809;;
01.12.2020 00:35:56;tvorog 9- 1;False;73;72,996;6;5,997;72,541;72,526;5000;4.999,277;4.692,809;;
01.12.2020 00:35:57;tvorog 9- 1;False;73;73,025;6;5,997;72,504;72,526;5000;5.003,617;4.692,809;;
01.12.2020 00:36:10;tvorog 9- 1;False;73;73,271;6;5,997;72,446;72,446;5000;4.984,809;4.692,809;;
01.12.2020 00:36:11;tvorog 9- 1;False;73;73,242;6;5,997;72,475;72,418;5000;4.989,873;4.692,809;;
01.12.2020 00:36:13;tvorog 9- 1;False;73;73,271;6;5,968;72,475;72,418;5000;5.004,340;4.692,809;;
01.12.2020 00:36:15;tvorog 9- 1;False;73;73,271;6;5,968;72,475;72,389;5000;5.001,447;4.692,809;;
01.12.2020 00:36:17;tvorog 9- 1;False;73;73,278;6;5,968;72,475;72,389;5000;5.000,724;4.692,809;;
01.12.2020 00:36:18;tvorog 9- 1;False;73;73,242;6;5,968;72,475;72,418;5000;5.003,617;4.692,809;;
01.12.2020 00:36:30;tvorog 9- 1;False;73;73,025;6;5,997;72,591;72,483;5000;4.998,553;4.692,809;;
01.12.2020 00:36:31;tvorog 9- 1;False;73;72,996;6;5,997;72,598;72,512;5000;5.001,447;4.692,809;;
01.12.2020 00:36:37;tvorog 9- 1;False;73;72,750;6;6,004;72,649;72,555;5000;4.994,937;4.692,809;;
01.12.2020 00:36:38;tvorog 9- 1;False;73;72,714;6;5,997;72,649;72,555;5000;4.992,766;4.692,809;;
01.12.2020 00:36:50;tvorog 9- 1;False;73;73,061;6;5,968;72,758;72,620;5000;4.996,383;4.692,809;;
01.12.2020 00:36:52;tvorog 9- 1;False;73;73,032;6;5,975;72,786;72,656;5000;4.996,383;4.692,809;;
01.12.2020 00:36:54;tvorog 9- 1;False;73;73,003;6;5,968;72,815;72,692;5000;4.990,596;4.692,809;;
01.12.2020 00:36:55;tvorog 9- 1;False;73;73,025;6;5,997;72,815;72,692;5000;4.982,639;4.692,809;;
01.12.2020 00:36:57;tvorog 9- 1;False;73;73,025;6;5,997;72,815;72,729;5000;4.994,213;4.692,809;;
01.12.2020 00:36:58;tvorog 9- 1;False;73;73,054;6;6,004;72,815;72,729;5000;5.000,724;4.692,809;;
01.12.2020 00:37:09;tvorog 9- 1;False;73;73,069;6;5,997;72,721;72,772;5000;4.996,383;4.692,809;;
01.12.2020 00:37:11;tvorog 9- 1;False;73;73,032;6;5,997;72,678;72,801;5000;4.995,660;4.692,809;;
01.12.2020 00:37:14;tvorog 9- 1;False;73;72,996;6;6,004;72,613;72,729;5000;4.988,426;4.692,809;;
01.12.2020 00:37:15;tvorog 9- 1;False;73;72,996;6;5,997;72,584;72,700;5000;4.992,043;4.692,809;;
01.12.2020 00:37:17;tvorog 9- 1;False;73;73,025;6;6,004;72,548;72,663;5000;4.998,553;4.692,809;;
01.12.2020 00:37:18;tvorog 9- 1;False;73;73,025;6;5,968;72,584;72,635;5000;4.999,277;4.692,809;;
01.12.2020 00:37:29;tvorog 9- 1;False;73;73,025;6;5,997;72,606;72,446;5000;4.998,553;4.692,809;;
01.12.2020 00:37:30;tvorog 9- 1;False;73;72,996;6;5,997;72,613;72,461;5000;5.002,170;4.692,809;;
01.12.2020 00:37:32;tvorog 9- 1;False;73;72,967;6;6,004;72,620;72,497;5000;4.998,553;4.692,809;;
01.12.2020 00:37:34;tvorog 9- 1;False;73;72,931;6;5,997;72,642;72,504;5000;4.983,362;4.692,809;;
01.12.2020 00:37:37;tvorog 9- 1;False;73;72,960;6;5,997;72,649;72,555;5000;4.996,383;4.692,809;;
01.12.2020 00:37:38;tvorog 9- 1;False;73;72,931;6;5,997;72,649;72,555;5000;4.994,937;4.692,809;;
01.12.2020 00:37:50;tvorog 9- 1;False;73;73,025;6;5,997;72,678;72,620;5000;4.996,383;4.692,809;;
01.12.2020 00:37:51;tvorog 9- 1;False;73;73,061;6;5,997;72,678;72,620;5000;4.999,277;4.692,809;;
01.12.2020 00:37:53;tvorog 9- 1;False;73;73,025;6;5,997;72,714;72,620;5000;4.984,809;4.692,809;;
01.12.2020 00:37:56;tvorog 9- 1;False;73;73,025;6;5,997;72,678;72,635;5000;5.013,744;4.692,809;;
01.12.2020 00:37:57;tvorog 9- 1;False;73;73,018;6;6,026;72,678;72,635;5000;5.007,957;4.692,809;;
01.12.2020 00:37:58;tvorog 9- 1;False;73;72,996;6;6,004;72,678;72,663;5000;4.992,043;4.692,809;;
01.12.2020 00:38:09;tvorog 9- 1;False;73;72,996;6;5,997;72,721;72,663;5000;4.987,703;4.692,809;;
01.12.2020 00:38:12;tvorog 9- 1;False;73;73,003;6;5,997;72,714;72,663;5000;5.015,191;4.692,809;;
01.12.2020 00:38:14;tvorog 9- 1;False;73;72,996;6;5,997;72,678;72,663;5000;4.986,256;4.692,809;;
01.12.2020 00:38:16;tvorog 9- 1;False;73;72,996;6;5,997;72,649;72,663;5000;4.989,149;4.692,809;;
01.12.2020 00:38:17;tvorog 9- 1;False;73;72,975;6;6,033;72,649;72,635;5000;4.994,937;4.692,809;;
01.12.2020 00:38:18;tvorog 9- 1;False;73;72,960;6;5,997;72,678;72,663;5000;5.000,000;4.692,809;;
01.12.2020 00:38:29;tvorog 9- 1;False;73;73,025;6;5,997;72,678;72,598;5000;4.991,319;4.692,809;;
01.12.2020 00:38:30;tvorog 9- 1;False;73;73,025;6;5,997;72,649;72,598;5000;5.000,000;4.692,809;;
01.12.2020 00:38:50;tvorog 9- 1;False;73;73,061;6;6,011;72,649;72,598;5000;4.990,596;4.692,809;;
01.12.2020 00:38:51;tvorog 9- 1;False;73;73,061;6;6,019;72,649;72,598;5000;4.976,852;4.692,809;;
01.12.2020 00:38:54;tvorog 9- 1;False;73;73,061;6;6,011;72,649;72,598;5000;1.831,597;4.692,809;;
01.12.2020 00:38:55;tvorog 9- 1;False;73;73,061;6;5,975;72,649;72,598;5000;2.408,131;4.692,809;;
01.12.2020 00:38:56;tvorog 9- 1;False;73;73,061;6;5,968;72,649;72,598;5000;3.045,428;4.692,809;;
01.12.2020 00:38:57;tvorog 9- 1;False;73;73,090;6;5,946;72,649;72,598;5000;3.520,689;4.692,809;;
01.12.2020 00:39:10;tvorog 9- 1;False;73;73,343;6;5,722;72,649;72,591;5000;4.458,912;4.692,809;;
01.12.2020 00:39:11;tvorog 9- 1;False;73;73,098;6;5,910;72,613;72,555;5000;4.482,060;4.692,809;;
01.12.2020 00:39:12;tvorog 9- 1;False;73;72,880;6;5,932;72,613;72,591;5000;4.489,294;4.692,809;;
01.12.2020 00:39:15;tvorog 9- 1;False;73;72,345;6;6,127;72,649;72,591;5000;4.534,867;4.692,809;;
01.12.2020 00:39:16;tvorog 9- 1;False;73;72,324;6;6,170;72,649;72,591;5000;4.553,675;4.692,809;;
01.12.2020 00:39:17;tvorog 9- 1;False;73;72,295;6;6,199;72,642;72,591;5000;4.573,206;4.692,809;;
01.12.2020 00:39:28;tvorog 9- 1;False;73;72,512;6;6,481;72,627;72,584;5000;4.701,244;4.692,809;;
01.12.2020 00:39:29;tvorog 9- 1;False;73;72,512;6;6,453;72,649;72,562;5000;4.709,202;4.692,809;;
01.12.2020 00:39:31;tvorog 9- 1;False;73;72,475;6;6,409;72,620;72,555;5000;4.726,563;4.692,809;;
01.12.2020 00:39:32;tvorog 9- 1;False;73;72,475;6;6,409;72,620;72,562;5000;4.738,860;4.692,809;;
01.12.2020 00:39:35;tvorog 9- 1;False;73;72,512;6;6,308;72,627;72,577;5000;4.770,688;4.692,809;;
01.12.2020 00:39:36;tvorog 9- 1;False;73;72,663;6;6,308;72,642;72,555;5000;4.766,348;4.692,809;;
01.12.2020 00:39:37;tvorog 9- 1;False;73;72,685;6;6,185;72,671;72,555;5000;4.767,072;4.692,809;;
01.12.2020 00:39:38;tvorog 9- 1;False;73;72,830;6;6,134;72,678;72,555;5000;4.782,263;4.692,809;;
01.12.2020 00:39:51;tvorog 9- 1;False;73;73,025;6;5,903;72,859;72,765;5000;4.882,089;4.692,809;;
01.12.2020 00:39:53;tvorog 9- 1;False;73;72,960;6;5,917;72,823;72,823;5000;4.897,280;4.692,809;;
01.12.2020 00:39:54;tvorog 9- 1;False;73;72,960;6;5,932;72,635;72,801;5000;4.903,791;4.692,809;;
01.12.2020 00:39:55;tvorog 9- 1;False;73;72,960;6;5,939;72,613;72,837;5000;4.899,450;4.692,809;;
01.12.2020 00:40:08;tvorog 9- 1;False;73;72,888;6;6,105;72,302;72,280;5000;4.937,790;2,605;;
01.12.2020 00:40:09;tvorog 9- 1;False;73;72,917;6;6,127;72,273;72,309;5000;4.945,023;3,978;;
01.12.2020 00:40:11;tvorog 9- 1;False;73;72,953;6;6,156;72,273;72,280;5000;4.950,087;6,727;;
01.12.2020 00:40:13;tvorog 9- 1;False;73;72,960;6;6,141;72,295;72,244;5000;4.950,810;9,479;;
01.12.2020 00:40:16;tvorog 9- 1;False;73;73,025;6;6,141;72,324;72,179;5000;4.957,321;13,610;;
01.12.2020 00:40:17;tvorog 9- 1;False;73;73,025;6;6,141;72,338;72,179;5000;4.960,214;14,988;;
01.12.2020 00:40:30;tvorog 9- 1;False;73;73,278;6;5,997;72,613;72,446;5000;4.989,873;32,988;;
01.12.2020 00:40:31;tvorog 9- 1;False;73;73,271;6;5,997;72,613;72,519;5000;4.979,022;34,373;;
01.12.2020 00:40:48;tvorog 9- 1;False;73;72,996;6;6,170;72,620;72,555;5000;4.963,108;57,860;;
01.12.2020 00:40:49;tvorog 9- 1;False;73;72,996;6;6,170;72,649;72,562;5000;4.971,065;59,239;;
01.12.2020 00:40:52;tvorog 9- 1;False;73;72,967;6;6,141;72,714;72,584;5000;4.950,087;63,373;;
01.12.2020 00:40:53;tvorog 9- 1;False;73;72,960;6;6,141;72,714;72,555;5000;4.957,321;64,749;;
01.12.2020 00:40:55;tvorog 9- 1;False;73;73,025;6;6,141;72,743;72,591;5000;4.960,938;67,505;;
01.12.2020 00:40:56;tvorog 9- 1;False;73;73,025;6;6,076;72,786;72,591;5000;4.968,171;68,884;;
01.12.2020 00:41:10;tvorog 9- 1;False;73;72,967;6;5,809;72,931;72,866;5000;4.991,319;88,265;;
01.12.2020 00:41:11;tvorog 9- 1;False;73;72,960;6;5,794;72,931;72,837;5000;4.997,830;89,652;;
01.12.2020 00:41:16;tvorog 9- 1;False;73;72,960;6;5,794;72,895;72,902;5000;4.991,319;96,585;;
01.12.2020 00:41:17;tvorog 9- 1;False;73;72,996;6;5,794;72,866;72,902;5000;4.982,639;97,970;;
01.12.2020 00:41:31;tvorog 9- 1;False;73;73,134;6;5,953;72,736;72,729;5000;4.989,873;117,401;;
01.12.2020 00:41:32;tvorog 9- 1;False;73;73,134;6;5,968;72,758;72,729;5000;4.997,830;118,788;;
01.12.2020 00:41:34;tvorog 9- 1;False;73;73,105;6;5,997;72,758;72,692;5000;5.007,233;121,567;;
01.12.2020 00:41:37;tvorog 9- 1;False;73;73,069;6;6,033;72,758;72,663;5000;5.002,170;125,733;;
01.12.2020 00:41:49;tvorog 9- 1;False;73;72,996;6;6,033;72,678;72,700;5000;4.993,490;142,406;;
01.12.2020 00:41:51;tvorog 9- 1;False;73;72,996;6;6,004;72,678;72,663;5000;5.000,000;145,183;;
01.12.2020 00:41:52;tvorog 9- 1;False;73;72,996;6;5,968;72,678;72,663;5000;4.984,085;146,569;;
01.12.2020 00:41:55;tvorog 9- 1;False;73;72,996;6;5,968;72,714;72,635;5000;4.988,426;150,723;;
01.12.2020 00:42:09;tvorog 9- 1;False;73;72,917;6;6,062;72,786;72,663;5000;4.972,512;170,108;;
01.12.2020 00:42:11;tvorog 9- 1;False;73;72,953;6;6,062;72,786;72,700;5000;4.973,235;172,872;;
01.12.2020 00:42:12;tvorog 9- 1;False;73;72,960;6;6,062;72,750;72,700;5000;4.984,085;174,255;;
01.12.2020 00:42:15;tvorog 9- 1;False;73;72,960;6;6,105;72,750;72,700;5000;5.024,595;178,428;;
01.12.2020 00:42:17;tvorog 9- 1;False;73;72,931;6;6,134;72,750;72,729;5000;5.026,765;181,219;;
01.12.2020 00:42:18;tvorog 9- 1;False;73;72,931;6;6,098;72,750;72,700;5000;5.021,702;182,615;;
01.12.2020 00:42:29;tvorog 9- 1;False;73;72,917;6;6,033;72,685;72,642;5000;5.000,724;197,928;;
01.12.2020 00:42:31;tvorog 9- 1;False;73;72,996;6;5,997;72,714;72,663;5000;5.001,447;200,706;;
01.12.2020 00:42:32;tvorog 9- 1;False;73;72,989;6;5,997;72,685;72,649;5000;4.997,106;202,095;;
01.12.2020 00:42:34;tvorog 9- 1;False;73;72,996;6;5,968;72,678;72,627;5000;4.996,383;204,870;;
01.12.2020 00:42:36;tvorog 9- 1;False;73;72,996;6;5,932;72,678;72,642;5000;4.992,766;207,644;;
01.12.2020 00:42:38;tvorog 9- 1;False;73;72,960;6;5,939;72,656;72,656;5000;5.018,808;210,428;;
01.12.2020 00:42:49;tvorog 9- 1;False;73;72,859;6;5,939;72,613;72,555;5000;5.008,681;225,728;;
01.12.2020 00:42:50;tvorog 9- 1;False;73;72,859;6;5,968;72,642;72,555;5000;5.001,447;227,118;;
01.12.2020 00:42:52;tvorog 9- 1;False;73;72,852;6;5,997;72,642;72,591;5000;5.009,404;229,896;;
01.12.2020 00:42:53;tvorog 9- 1;False;73;72,852;6;5,968;72,613;72,591;5000;5.011,574;231,289;;
01.12.2020 00:42:57;tvorog 9- 1;False;73;72,786;6;5,997;72,577;72,555;5000;5.009,404;236,850;;
01.12.2020 00:42:58;tvorog 9- 1;False;73;72,794;6;6,004;72,584;72,591;5000;5.007,233;238,241;;
01.12.2020 00:43:08;tvorog 9- 1;False;73;72,714;6;5,997;72,613;72,591;5000;5.002,170;252,137;;
01.12.2020 00:43:09;tvorog 9- 1;False;73;72,714;6;6,033;72,649;72,555;5000;5.004,340;253,527;;
01.12.2020 00:43:10;tvorog 9- 1;False;73;72,750;6;5,997;72,613;72,526;5000;5.013,744;254,918;;
01.12.2020 00:43:11;tvorog 9- 1;False;73;72,750;6;6,033;72,613;72,555;5000;5.008,681;256,311;;
01.12.2020 00:43:13;tvorog 9- 1;False;73;72,779;6;5,997;72,649;72,555;5000;5.008,681;259,093;;
01.12.2020 00:43:14;tvorog 9- 1;False;73;72,779;6;6,033;72,613;72,555;5000;5.014,468;260,485;;
01.12.2020 00:43:15;tvorog 9- 1;False;73;72,779;6;6,033;72,649;72,555;5000;5.018,808;261,878;;
01.12.2020 00:43:16;tvorog 9- 1;False;73;72,808;6;5,997;72,649;72,591;5000;5.007,957;263,271;;
01.12.2020 00:43:34;tvorog 9- 1;False;73;72,714;6;6,004;72,548;72,555;5000;5.002,894;288,315;;
01.12.2020 00:43:36;tvorog 9- 1;False;73;72,750;6;5,997;72,512;72,526;5000;5.005,063;291,094;;
01.12.2020 00:43:49;tvorog 9- 1;False;73;73,025;6;6,004;72,475;72,418;5000;5.024,595;309,168;;
01.12.2020 00:43:51;tvorog 9- 1;False;73;73,220;6;5,997;72,475;72,389;5000;5.002,894;311,955;;
01.12.2020 00:43:52;tvorog 9- 1;False;73;73,242;6;5,997;72,475;72,389;5000;5.005,063;313,344;;
01.12.2020 00:43:53;tvorog 9- 1;False;73;73,242;6;6,004;72,504;72,418;5000;5.008,681;314,735;;
01.12.2020 00:43:54;tvorog 9- 1;False;73;73,271;6;5,997;72,475;72,389;5000;5.006,511;316,126;;
01.12.2020 00:43:55;tvorog 9- 1;False;73;73,322;6;5,997;72,504;72,389;5000;5.006,511;317,517;;
01.12.2020 00:43:57;tvorog 9- 1;False;73;73,322;6;5,997;72,504;72,418;5000;4.999,277;320,296;;
01.12.2020 00:43:58;tvorog 9- 1;False;73;73,336;6;6,004;72,541;72,418;5000;4.997,106;321,684;;
01.12.2020 00:44:09;tvorog 9- 1;False;73;73,163;6;5,997;72,541;72,526;5000;5.007,233;336,977;;
01.12.2020 00:44:10;tvorog 9- 1;False;73;73,170;6;5,997;72,512;72,526;5000;5.000,000;338,367;;
01.12.2020 00:44:11;tvorog 9- 1;False;73;73,170;6;5,997;72,512;72,490;5000;5.002,894;339,756;;
01.12.2020 00:44:12;tvorog 9- 1;False;73;73,141;6;6,033;72,504;72,490;5000;4.997,830;341,145;;
01.12.2020 00:44:16;tvorog 9- 1;False;73;73,134;6;5,997;72,512;72,490;5000;4.996,383;346,705;;
01.12.2020 00:44:17;tvorog 9- 1;False;73;73,134;6;6,004;72,512;72,490;5000;4.999,277;348,093;;
01.12.2020 00:44:30;tvorog 9- 1;False;73;73,090;6;5,997;72,765;72,591;5000;5.002,170;366,166;;
01.12.2020 00:44:31;tvorog 9- 1;False;73;73,090;6;6,004;72,801;72,591;5000;5.006,511;367,556;;
01.12.2020 00:44:33;tvorog 9- 1;False;73;73,040;6;5,997;72,815;72,620;5000;4.999,277;370,337;;
01.12.2020 00:44:37;tvorog 9- 1;False;73;73,025;6;6,004;72,852;72,721;5000;5.002,170;375,895;;
01.12.2020 00:44:48;tvorog 9- 1;False;73;72,960;6;6,004;72,859;72,866;5000;5.010,127;391,181;;
01.12.2020 00:44:49;tvorog 9- 1;False;73;72,960;6;6,033;72,866;72,866;5000;4.997,106;392,571;;
01.12.2020 00:44:52;tvorog 9- 1;False;73;72,996;6;6,004;72,859;72,837;5000;5.012,298;396,741;;
01.12.2020 00:44:53;tvorog 9- 1;False;73;72,960;6;6,026;72,866;72,837;5000;5.000,724;398,133;;
01.12.2020 00:44:54;tvorog 9- 1;False;73;72,960;6;5,997;72,823;72,873;5000;4.991,319;399,520;;
01.12.2020 00:44:56;tvorog 9- 1;False;73;72,960;6;5,997;72,823;72,837;5000;5.003,617;402,295;;
01.12.2020 00:45:08;tvorog 9- 1;False;73;73,076;6;5,997;72,815;72,772;5000;4.999,277;418,954;;
01.12.2020 00:45:09;tvorog 9- 1;False;73;73,069;6;5,997;72,786;72,772;5000;4.994,213;420,342;;
